"Date","AssetType","Security","Side","Quantity","AvailableQuantity","CloseOrSettlementPrice","MarketValue","UnrealizedPnL","AverageOpenPrice","AverageHoldingPriceFutures","Margin","DailyPnL","TodayQuantity","PnLRatio","PositionRatio"
"2011-01-19","Equity","002236.XSHE","Long","400 shares","400 shares","73.29","29316","640","71.69","-","0","1136","0 shares","2.23%","98890.71"
"2011-01-19","Equity","000591.XSHE","Long","3100 shares","3100 shares","10.82","33542","837","10.55","-","0","713","0 shares","2.56%","98890.71"
"2011-01-19","Equity","601117.XSHG","Long","6700 shares","6700 shares","5.26","35242","2546","4.88","-","0","737","0 shares","7.79%","98890.71"
"2011-01-19","","Cash","","","","","790.71","","","","","","","","0"
"2011-01-20","Equity","002236.XSHE","Long","400 shares","400 shares","71.6","28640","-36","71.69","-","0","-676","0 shares","-0.13%","96541.71"
"2011-01-20","Equity","000591.XSHE","Long","3100 shares","3100 shares","10.41","32271","-434","10.55","-","0","-1271","0 shares","-1.33%","96541.71"
"2011-01-20","Equity","601117.XSHG","Long","6700 shares","6700 shares","5.2","34840","2144","4.88","-","0","-402","0 shares","6.56%","96541.71"
"2011-01-20","","Cash","","","","","790.71","","","","","","","","0"
"2011-01-21","Equity","002236.XSHE","Long","400 shares","400 shares","71.5","28600","-76","71.69","-","0","-40","0 shares","-0.27%","100059.89"
"2011-01-21","Equity","000591.XSHE","Long","3100 shares","3100 shares","10.45","32395","-310","10.55","-","0","124","0 shares","-0.95%","100059.89"
"2011-01-21","","Cash","","","","","39064.89","","","","","","","","0"
"2011-01-24","","Cash","","","","","98340.73","","","","","","","","0"
"2011-01-25","Equity","002056.XSHE","Long","3100 shares","0 shares","31.04","96224","899","30.75","-","0","899","3100 shares","0.94%","99211.13"
"2011-01-25","","Cash","","","","","2987.13","","","","","","","","0"
"2011-01-26","Equity","002056.XSHE","Long","3100 shares","3100 shares","32.91","102021","6696","30.75","-","0","5797","0 shares","7.02%","105008.13"
"2011-01-26","","Cash","","","","","2987.13","","","","","","","","0"
"2011-01-27","Equity","600160.XSHG","Long","100 shares","0 shares","19.08","1908","108","18","-","0","108","100 shares","6%","102966.12"
"2011-01-27","","Cash","","","","","101058.12","","","","","","","","0"
"2011-01-28","Equity","600160.XSHG","Long","100 shares","100 shares","19.49","1949","149","18","-","0","41","0 shares","8.28%","103007.12"
"2011-01-28","","Cash","","","","","101058.12","","","","","","","","0"
"2011-01-31","Equity","600160.XSHG","Long","100 shares","100 shares","19.71","1971","171","18","-","0","22","0 shares","9.5%","103029.12"
"2011-01-31","","Cash","","","","","101058.12","","","","","","","","0"
"2011-02-01","Equity","600160.XSHG","Long","100 shares","100 shares","19.91","1991","191","18","-","0","20","0 shares","10.61%","103049.12"
"2011-02-01","","Cash","","","","","101058.12","","","","","","","","0"
"2011-02-09","Equity","600160.XSHG","Long","100 shares","100 shares","19.81","1981","181","18","-","0","-10","0 shares","10.06%","103039.12"
"2011-02-09","","Cash","","","","","101058.12","","","","","","","","0"
"2011-02-10","Equity","600160.XSHG","Long","100 shares","100 shares","20.74","2074","274","18","-","0","93","0 shares","15.22%","103132.12"
"2011-02-10","","Cash","","","","","101058.12","","","","","","","","0"
"2011-02-11","","Cash","","","","","103308.86","","","","","","","","0"
"2011-02-14","","Cash","","","","","103308.86","","","","","","","","0"
"2011-02-15","","Cash","","","","","103308.86","","","","","","","","0"
"2011-02-16","","Cash","","","","","103308.86","","","","","","","","0"
"2011-02-17","","Cash","","","","","103308.86","","","","","","","","0"
"2011-02-18","","Cash","","","","","103308.86","","","","","","","","0"
"2011-02-21","","Cash","","","","","103308.86","","","","","","","","0"
"2011-02-22","","Cash","","","","","103308.86","","","","","","","","0"
"2011-02-23","","Cash","","","","","103308.86","","","","","","","","0"
"2011-02-24","","Cash","","","","","103308.86","","","","","","","","0"
"2011-02-25","","Cash","","","","","103308.86","","","","","","","","0"
"2011-02-28","","Cash","","","","","103308.86","","","","","","","","0"
"2011-03-01","","Cash","","","","","103308.86","","","","","","","","0"
"2011-03-02","","Cash","","","","","103308.86","","","","","","","","0"
"2011-03-03","","Cash","","","","","103308.86","","","","","","","","0"
"2011-03-04","Equity","002049.XSHE","Long","4300 shares","0 shares","24.8","106640","5203","23.59","-","0","5203","4300 shares","5.13%","108481.43"
"2011-03-04","","Cash","","","","","1841.43","","","","","","","","0"
"2011-03-07","Equity","002049.XSHE","Long","4300 shares","4300 shares","24.88","106984","5547","23.59","-","0","344","0 shares","5.47%","108825.43"
"2011-03-07","","Cash","","","","","1841.43","","","","","","","","0"
"2011-03-08","Equity","002049.XSHE","Long","4300 shares","4300 shares","24.88","106984","5547","23.59","-","0","0","0 shares","5.47%","108825.43"
"2011-03-08","","Cash","","","","","1841.43","","","","","","","","0"
"2011-03-09","Equity","002049.XSHE","Long","4300 shares","4300 shares","24.65","105995","4558","23.59","-","0","-989","0 shares","4.49%","107836.43"
"2011-03-09","","Cash","","","","","1841.43","","","","","","","","0"
"2011-03-10","Equity","002049.XSHE","Long","4300 shares","4300 shares","24.99","107457","6020","23.59","-","0","1462","0 shares","5.93%","109298.43"
"2011-03-10","","Cash","","","","","1841.43","","","","","","","","0"
"2011-03-11","Equity","002049.XSHE","Long","4300 shares","4300 shares","24.98","107414","5977","23.59","-","0","-43","0 shares","5.89%","109255.43"
"2011-03-11","","Cash","","","","","1841.43","","","","","","","","0"
"2011-03-14","Equity","002049.XSHE","Long","4300 shares","4300 shares","25.55","109865","8428","23.59","-","0","2451","0 shares","8.31%","111706.43"
"2011-03-14","","Cash","","","","","1841.43","","","","","","","","0"
"2011-03-15","Equity","002049.XSHE","Long","4300 shares","4300 shares","24.56","105608","4171","23.59","-","0","-4257","0 shares","4.11%","107449.43"
"2011-03-15","","Cash","","","","","1841.43","","","","","","","","0"
"2011-03-16","Equity","002049.XSHE","Long","4300 shares","4300 shares","25.25","108575","7138","23.59","-","0","2967","0 shares","7.04%","110416.43"
"2011-03-16","","Cash","","","","","1841.43","","","","","","","","0"
"2011-03-17","Equity","002049.XSHE","Long","4300 shares","4300 shares","25.68","110424","8987","23.59","-","0","1849","0 shares","8.86%","112265.43"
"2011-03-17","","Cash","","","","","1841.43","","","","","","","","0"
"2011-03-18","Equity","600760.XSHG","Long","100 shares","0 shares","16.25","1625","43","15.82","-","0","43","100 shares","2.72%","121264.03"
"2011-03-18","","Cash","","","","","119639.03","","","","","","","","0"
"2011-03-21","Equity","600760.XSHG","Long","100 shares","100 shares","16.34","1634","52","15.82","-","0","9","0 shares","3.29%","121273.03"
"2011-03-21","","Cash","","","","","119639.03","","","","","","","","0"
"2011-03-22","Equity","600760.XSHG","Long","100 shares","100 shares","16.23","1623","41","15.82","-","0","-11","0 shares","2.59%","121262.03"
"2011-03-22","","Cash","","","","","119639.03","","","","","","","","0"
"2011-03-23","Equity","600760.XSHG","Long","100 shares","100 shares","16.31","1631","49","15.82","-","0","8","0 shares","3.1%","121270.03"
"2011-03-23","","Cash","","","","","119639.03","","","","","","","","0"
"2011-03-24","","Cash","","","","","121260.4","","","","","","","","0"
"2011-03-25","","Cash","","","","","121260.4","","","","","","","","0"
"2011-03-28","","Cash","","","","","121260.4","","","","","","","","0"
"2011-03-29","","Cash","","","","","121260.4","","","","","","","","0"
"2011-03-30","","Cash","","","","","121260.4","","","","","","","","0"
"2011-03-31","","Cash","","","","","121260.4","","","","","","","","0"
"2011-04-01","Equity","600089.XSHG","Long","5900 shares","0 shares","20.62","121658","2183","20.25","-","0","2183","5900 shares","1.83%","123407.56"
"2011-04-01","","Cash","","","","","1749.56","","","","","","","","0"
"2011-04-06","Equity","600089.XSHG","Long","5900 shares","5900 shares","20.62","121658","2183","20.25","-","0","0","0 shares","1.83%","123407.56"
"2011-04-06","","Cash","","","","","1749.56","","","","","","","","0"
"2011-04-07","Equity","600089.XSHG","Long","5900 shares","5900 shares","20.76","122484","3009","20.25","-","0","826","0 shares","2.52%","124233.56"
"2011-04-07","","Cash","","","","","1749.56","","","","","","","","0"
"2011-04-08","Equity","600089.XSHG","Long","5900 shares","5900 shares","20.78","122602","3127","20.25","-","0","118","0 shares","2.62%","124351.56"
"2011-04-08","","Cash","","","","","1749.56","","","","","","","","0"
"2011-04-11","Equity","600089.XSHG","Long","5900 shares","5900 shares","20.15","118885","-590","20.25","-","0","-3717","0 shares","-0.49%","120634.56"
"2011-04-11","","Cash","","","","","1749.56","","","","","","","","0"
"2011-04-12","Equity","600089.XSHG","Long","5900 shares","5900 shares","20.13","118767","-708","20.25","-","0","-118","0 shares","-0.59%","120516.56"
"2011-04-12","","Cash","","","","","1749.56","","","","","","","","0"
"2011-04-13","Equity","600089.XSHG","Long","5900 shares","5900 shares","20.38","120242","767","20.25","-","0","1475","0 shares","0.64%","121991.56"
"2011-04-13","","Cash","","","","","1749.56","","","","","","","","0"
"2011-04-14","Equity","600089.XSHG","Long","5900 shares","5900 shares","20.18","119062","-413","20.25","-","0","-1180","0 shares","-0.35%","120811.56"
"2011-04-14","","Cash","","","","","1749.56","","","","","","","","0"
"2011-04-15","Equity","600089.XSHG","Long","5900 shares","5900 shares","20.06","118354","-1121","20.25","-","0","-708","0 shares","-0.94%","120103.56"
"2011-04-15","","Cash","","","","","1749.56","","","","","","","","0"
"2011-04-18","Equity","600089.XSHG","Long","5900 shares","5900 shares","20.26","119534","59","20.25","-","0","1180","0 shares","0.05%","121283.56"
"2011-04-18","","Cash","","","","","1749.56","","","","","","","","0"
"2011-04-19","","Cash","","","","","116708.92","","","","","","","","0"
"2011-04-20","Equity","002056.XSHE","Long","3500 shares","0 shares","33.25","116375","1050","32.95","-","0","1050","3500 shares","0.91%","117724.32"
"2011-04-20","","Cash","","","","","1349.32","","","","","","","","0"
"2011-04-21","Equity","002056.XSHE","Long","3500 shares","3500 shares","33.88","118580","3255","32.95","-","0","2205","0 shares","2.82%","119929.32"
"2011-04-21","","Cash","","","","","1349.32","","","","","","","","0"
"2011-04-22","Equity","002056.XSHE","Long","3500 shares","3500 shares","33.42","116970","1645","32.95","-","0","-1610","0 shares","1.43%","118319.32"
"2011-04-22","","Cash","","","","","1349.32","","","","","","","","0"
"2011-04-25","Equity","002056.XSHE","Long","3500 shares","3500 shares","32.08","112280","-3045","32.95","-","0","-4690","0 shares","-2.64%","113629.32"
"2011-04-25","","Cash","","","","","1349.32","","","","","","","","0"
"2011-04-26","","Cash","","","","","112679.4","","","","","","","","0"
"2011-04-27","Equity","002335.XSHE","Long","4800 shares","0 shares","23.16","111168","336","23.09","-","0","336","4800 shares","0.3%","112982.15"
"2011-04-27","","Cash","","","","","1814.15","","","","","","","","0"
"2011-04-28","","Cash","","","","","108043.88","","","","","","","","0"
"2011-04-29","Equity","002049.XSHE","Long","2600 shares","0 shares","21.7","56420","3068","20.52","-","0","3068","2600 shares","5.75%","111682.37"
"2011-04-29","Equity","300059.XSHE","Long","1400 shares","0 shares","37.33","52262","602","36.9","-","0","602","1400 shares","1.17%","111682.37"
"2011-04-29","","Cash","","","","","3000.37","","","","","","","","0"
"2011-05-03","Equity","002049.XSHE","Long","2600 shares","2600 shares","22.06","57356","4004","20.52","-","0","936","0 shares","7.5%","113052.37"
"2011-05-03","Equity","300059.XSHE","Long","1400 shares","1400 shares","37.64","52696","1036","36.9","-","0","434","0 shares","2.01%","113052.37"
"2011-05-03","","Cash","","","","","3000.37","","","","","","","","0"
"2011-05-04","Equity","002049.XSHE","Long","2600 shares","2600 shares","21.88","56888","3536","20.52","-","0","-468","0 shares","6.63%","111691.37"
"2011-05-04","Equity","300059.XSHE","Long","1400 shares","1400 shares","37.05","51870","210","36.9","-","0","-826","0 shares","0.41%","111691.37"
"2011-05-04","Equity","002402.XSHE","Long","100 shares","0 shares","29.21","2921","-62","29.83","-","0","-62","100 shares","-2.08%","111691.37"
"2011-05-04","","Cash","","","","","12.37","","","","","","","","0"
"2011-05-05","Equity","002049.XSHE","Long","2600 shares","2600 shares","22.28","57928","4576","20.52","-","0","1040","0 shares","8.58%","113960.37"
"2011-05-05","Equity","300059.XSHE","Long","1400 shares","1400 shares","37.95","53130","1470","36.9","-","0","1260","0 shares","2.85%","113960.37"
"2011-05-05","Equity","002402.XSHE","Long","100 shares","100 shares","28.9","2890","-93","29.83","-","0","-31","0 shares","-3.12%","113960.37"
"2011-05-05","","Cash","","","","","12.37","","","","","","","","0"
"2011-05-06","Equity","002049.XSHE","Long","2600 shares","2600 shares","22.19","57694","4628","20.41","-","0","52","0 shares","8.72%","114757.17"
"2011-05-06","Equity","300059.XSHE","Long","1400 shares","1400 shares","38.5","53900","2240","36.9","-","0","770","0 shares","4.34%","114757.17"
"2011-05-06","Equity","002402.XSHE","Long","100 shares","100 shares","29.22","2922","-61","29.83","-","0","32","0 shares","-2.04%","114757.17"
"2011-05-06","","Cash","","","","","241.17","","","","","","","","0"
"2011-05-09","Equity","002049.XSHE","Long","2600 shares","2600 shares","22.43","58318","5252","20.41","-","0","624","0 shares","9.9%","115492.17"
"2011-05-09","Equity","300059.XSHE","Long","1400 shares","1400 shares","38.58","54012","2352","36.9","-","0","112","0 shares","4.55%","115492.17"
"2011-05-09","Equity","002402.XSHE","Long","100 shares","100 shares","29.21","2921","-62","29.83","-","0","-1","0 shares","-2.08%","115492.17"
"2011-05-09","","Cash","","","","","241.17","","","","","","","","0"
"2011-05-10","Equity","002049.XSHE","Long","2600 shares","2600 shares","22.46","58396","5330","20.41","-","0","78","0 shares","10.04%","116062.17"
"2011-05-10","Equity","300059.XSHE","Long","1400 shares","1400 shares","38.92","54488","2828","36.9","-","0","476","0 shares","5.47%","116062.17"
"2011-05-10","Equity","002402.XSHE","Long","100 shares","100 shares","29.37","2937","-46","29.83","-","0","16","0 shares","-1.54%","116062.17"
"2011-05-10","","Cash","","","","","241.17","","","","","","","","0"
"2011-05-11","Equity","002049.XSHE","Long","2600 shares","2600 shares","22.02","57252","4186","20.41","-","0","-1144","0 shares","7.89%","115058.17"
"2011-05-11","Equity","300059.XSHE","Long","1400 shares","1400 shares","39.02","54628","2968","36.9","-","0","140","0 shares","5.75%","115058.17"
"2011-05-11","Equity","002402.XSHE","Long","100 shares","100 shares","29.37","2937","-46","29.83","-","0","0","0 shares","-1.54%","115058.17"
"2011-05-11","","Cash","","","","","241.17","","","","","","","","0"
"2011-05-12","Equity","002049.XSHE","Long","2600 shares","2600 shares","21.89","56914","3848","20.41","-","0","-338","0 shares","7.25%","112403.17"
"2011-05-12","Equity","300059.XSHE","Long","1400 shares","1400 shares","37.4","52360","700","36.9","-","0","-2268","0 shares","1.36%","112403.17"
"2011-05-12","Equity","002402.XSHE","Long","100 shares","100 shares","28.88","2888","-95","29.83","-","0","-49","0 shares","-3.18%","112403.17"
"2011-05-12","","Cash","","","","","241.17","","","","","","","","0"
"2011-05-13","Equity","002049.XSHE","Long","2600 shares","2600 shares","21.7","56420","3354","20.41","-","0","-494","0 shares","6.32%","112387.17"
"2011-05-13","Equity","300059.XSHE","Long","1400 shares","1400 shares","37.72","52808","1148","36.9","-","0","448","0 shares","2.22%","112387.17"
"2011-05-13","Equity","002402.XSHE","Long","100 shares","100 shares","29.18","2918","-65","29.83","-","0","30","0 shares","-2.18%","112387.17"
"2011-05-13","","Cash","","","","","241.17","","","","","","","","0"
"2011-05-16","Equity","002049.XSHE","Long","2600 shares","2600 shares","22.4","58240","5174","20.41","-","0","1820","0 shares","9.75%","114327.17"
"2011-05-16","Equity","300059.XSHE","Long","1400 shares","1400 shares","37.78","52892","1232","36.9","-","0","84","0 shares","2.38%","114327.17"
"2011-05-16","Equity","002402.XSHE","Long","100 shares","100 shares","29.54","2954","-29","29.83","-","0","36","0 shares","-0.97%","114327.17"
"2011-05-16","","Cash","","","","","241.17","","","","","","","","0"
"2011-05-17","Equity","002049.XSHE","Long","2600 shares","2600 shares","21.82","56732","3666","20.41","-","0","-1508","0 shares","6.91%","112756.41"
"2011-05-17","Equity","002402.XSHE","Long","100 shares","100 shares","29.6","2960","-23","29.83","-","0","6","0 shares","-0.77%","112756.41"
"2011-05-17","","Cash","","","","","53064.41","","","","","","","","0"
"2011-05-18","Equity","002049.XSHE","Long","2600 shares","2600 shares","22.3","57980","4914","20.41","-","0","1248","0 shares","9.26%","114014.41"
"2011-05-18","Equity","002402.XSHE","Long","100 shares","100 shares","29.7","2970","-13","29.83","-","0","10","0 shares","-0.44%","114014.41"
"2011-05-18","","Cash","","","","","53064.41","","","","","","","","0"
"2011-05-19","Equity","002049.XSHE","Long","2600 shares","2600 shares","22.03","57278","4212","20.41","-","0","-702","0 shares","7.94%","113312.41"
"2011-05-19","Equity","002402.XSHE","Long","100 shares","100 shares","29.7","2970","-13","29.83","-","0","0","0 shares","-0.44%","113312.41"
"2011-05-19","","Cash","","","","","53064.41","","","","","","","","0"
"2011-05-20","Equity","002049.XSHE","Long","2600 shares","2600 shares","22","57200","4134","20.41","-","0","-78","0 shares","7.79%","113182.41"
"2011-05-20","Equity","002402.XSHE","Long","100 shares","100 shares","29.18","2918","-65","29.83","-","0","-52","0 shares","-2.18%","113182.41"
"2011-05-20","","Cash","","","","","53064.41","","","","","","","","0"
"2011-05-23","Equity","002049.XSHE","Long","2600 shares","2600 shares","21.48","55848","2782","20.41","-","0","-1352","0 shares","5.24%","112406.79"
"2011-05-23","Equity","002236.XSHE","Long","600 shares","0 shares","77.49","46494","648","76.41","-","0","648","600 shares","1.41%","112406.79"
"2011-05-23","","Cash","","","","","10064.79","","","","","","","","0"
"2011-05-24","Equity","002049.XSHE","Long","2600 shares","2600 shares","21.13","54938","1872","20.41","-","0","-910","0 shares","3.53%","112067.79"
"2011-05-24","Equity","002236.XSHE","Long","600 shares","600 shares","78.18","46908","1062","76.41","-","0","414","0 shares","2.32%","112067.79"
"2011-05-24","Equity","600160.XSHG","Long","300 shares","0 shares","27.22","8166","162","26.68","-","0","162","300 shares","2.02%","112067.79"
"2011-05-24","","Cash","","","","","2055.79","","","","","","","","0"
"2011-05-25","Equity","002049.XSHE","Long","2600 shares","2600 shares","21.51","55926","2860","20.41","-","0","988","0 shares","5.39%","113334.79"
"2011-05-25","Equity","002236.XSHE","Long","600 shares","600 shares","78.6","47160","1314","76.41","-","0","252","0 shares","2.87%","113334.79"
"2011-05-25","Equity","600160.XSHG","Long","300 shares","300 shares","27.31","8193","189","26.68","-","0","27","0 shares","2.36%","113334.79"
"2011-05-25","","Cash","","","","","2055.79","","","","","","","","0"
"2011-05-26","Equity","002049.XSHE","Long","2600 shares","2600 shares","21.45","55770","2704","20.41","-","0","-156","0 shares","5.1%","113355.79"
"2011-05-26","Equity","002236.XSHE","Long","600 shares","600 shares","78.3","46980","1134","76.41","-","0","-180","0 shares","2.47%","113355.79"
"2011-05-26","Equity","600160.XSHG","Long","300 shares","300 shares","28.5","8550","546","26.68","-","0","357","0 shares","6.82%","113355.79"
"2011-05-26","","Cash","","","","","2055.79","","","","","","","","0"
"2011-05-27","Equity","002049.XSHE","Long","2600 shares","2600 shares","21","54600","1534","20.41","-","0","-1170","0 shares","2.89%","111797.62"
"2011-05-27","Equity","002236.XSHE","Long","600 shares","600 shares","78.3","46980","1134","76.41","-","0","0","0 shares","2.47%","111797.62"
"2011-05-27","","Cash","","","","","10217.62","","","","","","","","0"
"2011-05-30","Equity","002049.XSHE","Long","2600 shares","2600 shares","20.5","53300","234","20.41","-","0","-1300","0 shares","0.44%","110435.62"
"2011-05-30","Equity","002236.XSHE","Long","600 shares","600 shares","78.3","46980","1134","76.41","-","0","0","0 shares","2.47%","110435.62"
"2011-05-30","Equity","002056.XSHE","Long","300 shares","0 shares","25.81","7743","-57","26","-","0","-57","300 shares","-0.73%","110435.62"
"2011-05-30","","Cash","","","","","2412.62","","","","","","","","0"
"2011-05-31","Equity","002049.XSHE","Long","2600 shares","2600 shares","20.76","53976","910","20.41","-","0","676","0 shares","1.71%","111321.62"
"2011-05-31","Equity","002236.XSHE","Long","600 shares","600 shares","78.4","47040","1194","76.41","-","0","60","0 shares","2.6%","111321.62"
"2011-05-31","Equity","002056.XSHE","Long","300 shares","300 shares","26.31","7893","93","26","-","0","150","0 shares","1.19%","111321.62"
"2011-05-31","","Cash","","","","","2412.62","","","","","","","","0"
"2011-06-01","Equity","002049.XSHE","Long","2600 shares","2600 shares","20.91","54366","1300","20.41","-","0","390","0 shares","2.45%","113214.62"
"2011-06-01","Equity","002236.XSHE","Long","600 shares","600 shares","80.66","48396","2550","76.41","-","0","1356","0 shares","5.56%","113214.62"
"2011-06-01","Equity","002056.XSHE","Long","300 shares","300 shares","26.8","8040","240","26","-","0","147","0 shares","3.08%","113214.62"
"2011-06-01","","Cash","","","","","2412.62","","","","","","","","0"
"2011-06-02","Equity","002049.XSHE","Long","2600 shares","2600 shares","20.32","52832","-234","20.41","-","0","-1534","0 shares","-0.44%","112868.62"
"2011-06-02","Equity","002236.XSHE","Long","600 shares","600 shares","82.6","49560","3714","76.41","-","0","1164","0 shares","8.1%","112868.62"
"2011-06-02","Equity","002056.XSHE","Long","300 shares","300 shares","26.88","8064","264","26","-","0","24","0 shares","3.38%","112868.62"
"2011-06-02","","Cash","","","","","2412.62","","","","","","","","0"
"2011-06-03","Equity","002049.XSHE","Long","2600 shares","2600 shares","20.71","53846","780","20.41","-","0","1014","0 shares","1.47%","113560.51"
"2011-06-03","Equity","002236.XSHE","Long","600 shares","600 shares","82.01","49206","3360","76.41","-","0","-354","0 shares","7.33%","113560.51"
"2011-06-03","","Cash","","","","","10508.51","","","","","","","","0"
"2011-06-07","Equity","002236.XSHE","Long","600 shares","600 shares","82.36","49416","3570","76.41","-","0","210","0 shares","7.79%","114453.53"
"2011-06-07","","Cash","","","","","65037.53","","","","","","","","0"
"2011-06-08","","Cash","","","","","114473.49","","","","","","","","0"
"2011-06-09","","Cash","","","","","114473.49","","","","","","","","0"
"2011-06-10","","Cash","","","","","114473.49","","","","","","","","0"
"2011-06-13","","Cash","","","","","114473.49","","","","","","","","0"
"2011-06-14","","Cash","","","","","114473.49","","","","","","","","0"
"2011-06-15","","Cash","","","","","114473.49","","","","","","","","0"
"2011-06-16","","Cash","","","","","114473.49","","","","","","","","0"
"2011-06-17","","Cash","","","","","114473.49","","","","","","","","0"
"2011-06-20","","Cash","","","","","114473.49","","","","","","","","0"
"2011-06-21","Equity","002555.XSHE","Long","4500 shares","0 shares","12.7","57150","810","12.52","-","0","810","4500 shares","1.44%","116145.65"
"2011-06-21","Equity","002335.XSHE","Long","3200 shares","0 shares","17.92","57344","896","17.64","-","0","896","3200 shares","1.59%","116145.65"
"2011-06-21","","Cash","","","","","1651.65","","","","","","","","0"
"2011-06-22","Equity","002555.XSHE","Long","4500 shares","4500 shares","12.75","57375","1035","12.52","-","0","225","0 shares","1.84%","116466.65"
"2011-06-22","Equity","002335.XSHE","Long","3200 shares","3200 shares","17.95","57440","992","17.64","-","0","96","0 shares","1.76%","116466.65"
"2011-06-22","","Cash","","","","","1651.65","","","","","","","","0"
"2011-06-23","Equity","002555.XSHE","Long","4500 shares","4500 shares","13.3","59850","3510","12.52","-","0","2475","0 shares","6.23%","120637.65"
"2011-06-23","Equity","002335.XSHE","Long","3200 shares","3200 shares","18.48","59136","2688","17.64","-","0","1696","0 shares","4.76%","120637.65"
"2011-06-23","","Cash","","","","","1651.65","","","","","","","","0"
"2011-06-24","Equity","002335.XSHE","Long","3200 shares","3200 shares","19.51","62432","5984","17.64","-","0","3296","0 shares","10.6%","124395.14"
"2011-06-24","","Cash","","","","","61963.14","","","","","","","","0"
"2011-06-27","Equity","002335.XSHE","Long","3200 shares","3200 shares","19.84","63488","7040","17.64","-","0","1056","0 shares","12.47%","125451.14"
"2011-06-27","","Cash","","","","","61963.14","","","","","","","","0"
"2011-06-28","Equity","002335.XSHE","Long","3200 shares","3200 shares","19.88","63616","7168","17.64","-","0","128","0 shares","12.7%","125579.14"
"2011-06-28","","Cash","","","","","61963.14","","","","","","","","0"
"2011-06-29","Equity","002335.XSHE","Long","3200 shares","3200 shares","19.45","62240","5792","17.64","-","0","-1376","0 shares","10.26%","124203.14"
"2011-06-29","","Cash","","","","","61963.14","","","","","","","","0"
"2011-06-30","Equity","002335.XSHE","Long","3200 shares","3200 shares","19.55","62560","6112","17.64","-","0","320","0 shares","10.83%","124523.14"
"2011-06-30","","Cash","","","","","61963.14","","","","","","","","0"
"2011-07-01","","Cash","","","","","124921.19","","","","","","","","0"
"2011-07-04","","Cash","","","","","124921.19","","","","","","","","0"
"2011-07-05","","Cash","","","","","124921.19","","","","","","","","0"
"2011-07-06","","Cash","","","","","124921.19","","","","","","","","0"
"2011-07-07","","Cash","","","","","124921.19","","","","","","","","0"
"2011-07-08","","Cash","","","","","124921.19","","","","","","","","0"
"2011-07-11","","Cash","","","","","124921.19","","","","","","","","0"
"2011-07-12","","Cash","","","","","124921.19","","","","","","","","0"
"2011-07-13","","Cash","","","","","124921.19","","","","","","","","0"
"2011-07-14","","Cash","","","","","124921.19","","","","","","","","0"
"2011-07-15","","Cash","","","","","124921.19","","","","","","","","0"
